Technique,Ordered Name,Coefficient
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'dickite1.spc Dickite NMNH106242', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite1.spc Elbaite NMNH94217-1.a 659')","(0.024525384371549497, 0.020903742949140228, 0.0011666156528050925, 0.0008247506539561675)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'kaolini1.spc Kaolinite CM9', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'dolomit1.spc Dolomite HS102.3B', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'talc1.spc Talc GDS23 74-250um fr', 'pyrophy3.spc Pyrophyllite SU1421')","(0.13314919693553298, 0.049281131378575295, 0.013649396752167156, 0.00999085258742399, 0.007243788496459871, 0.004624036343346317, 0.003577012457532002)"
HySudeB,"('dickite1.spc Dickite NMNH106242', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'datolit1.spc Datolite HS442.3B', 'kaolini1.spc Kaolinite CM9', 'calcite1.spc Calcite WS272')","(0.030351507067729933, 0.025757160665317483, 0.012799543721982103, 0.0068395806669173265, 0.0020957059836090347)"
HySudeB,"('c-black.spc Carbon_Black GDS68 sm.ap.', 'kaolini1.spc Kaolinite CM9', 'analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'gypsum1.spc Gypsum HS333.3B', 'dolomit1.spc Dolomite HS102.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'rhodoch1.spc Rhodochrosite HS338.3B', 'lizardi1.spc Lizardite NMNHR4687.a 280')","(0.16904811912643095, 0.1563698384349024, 0.0336893827556069, 0.03099019644790516, 0.024124790178568452, 0.015457898518215505, 0.015394415617243383, 0.011695677539290055, 0.0027960900493152977)"
HySudeB,"('pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'talc1.spc Talc GDS23 74-250um fr', 'kaolini1.spc Kaolinite CM9', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'epidote1.spc Epidote GDS26.a 75-200um', 'datolit1.spc Datolite HS442.3B')","(0.021372082336213783, 0.020018661592115836, 0.012789001225696773, 0.010873647939578934, 0.005784268713977099, 0.0038212137322214176, 0.0011618175533820469)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'c-black.spc Carbon_Black GDS68 sm.ap.', 'carnall2.spc Carnallite HS430.3B', 'antigor1.spc Antigorite NMNH96917 >250', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'halloys5.spc Halloysite+Kaolinite CM29', 'datolit1.spc Datolite HS442.3B', 'talc1.spc Talc GDS23 74-250um fr')","(0.19202799702031986, 0.08358165371021967, 0.033943081566818585, 0.01220445496019292, 0.012108024750044976, 0.0022744374263593027, 0.0019343889107865224, 0.0009425904492538472)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'epidote1.spc Epidote GDS26.a 75-200um', 'gibbsit1.spc Gibbsite HS423.3B', 'gibbsit2.spc Gibbsite WS214')","(0.06449117531266295, 0.007222024315027504, 0.003009811709773136, 0.002361630024059476, 0.0006687112472460949)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'talc1.spc Talc GDS23 74-250um fr', 'gibbsit1.spc Gibbsite HS423.3B')","(0.08624832668502327, 0.015838942061698735, 0.01445488836302527, 0.012375517543683793, 0.006842562850699221, 0.0031484188982320404)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'dickite1.spc Dickite NMNH106242', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'talc1.spc Talc GDS23 74-250um fr', 'kaolini1.spc Kaolinite CM9', 'epidote1.spc Epidote GDS26.a 75-200um')","(0.07718924102490284, 0.017914036812646746, 0.012586992570697543, 0.012431550709547013, 0.011349775203120723, 0.0047149952231331045, 0.0007852727759335797)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'gibbsit1.spc Gibbsite HS423.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'calcite1.spc Calcite WS272')","(0.1179387642170007, 0.014125487363840086, 0.01292469058474772, 0.005643531837803683)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'pyrophy3.spc Pyrophyllite SU1421', 'kaolini1.spc Kaolinite CM9', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'datolit1.spc Datolite HS442.3B', 'talc1.spc Talc GDS23 74-250um fr')","(0.08020032464062032, 0.012686460965072796, 0.008289825940375433, 0.004265892327839544, 0.0021035106440956456, 0.00021793154375541446, 2.0420908744129294e-05)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'kaolini1.spc Kaolinite CM9', 'carnall1.spc Carnallite NMNH98011', 'ulexite2.spc Ulexite GDS138 Boron CA', 'halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'calcite1.spc Calcite WS272')","(0.10899127153045819, 0.08387937978369905, 0.050195395467363735, 0.047887245665052584, 0.041460556712176105, 0.017350826559241913, 0.011053097827839588)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'kaolini1.spc Kaolinite CM9', 'dickite1.spc Dickite NMNH106242', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'dolomit1.spc Dolomite HS102.3B', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'pyrophy3.spc Pyrophyllite SU1421')","(0.06283255876451016, 0.04549412478804938, 0.029956660565929612, 0.013579896362601283, 0.0012938308724807156, 0.0010457586791670173, 0.0001025856247556517)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'dickite1.spc Dickite NMNH106242', 'talc1.spc Talc GDS23 74-250um fr', 'kaolini1.spc Kaolinite CM9', 'strontia.spc Strontianite HS272.3B')","(0.09967645477444943, 0.019643715497786693, 0.011726858153311199, 0.00464575149988301, 0.000995201745311853, 0.0009010946581329168)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'pyrophy3.spc Pyrophyllite SU1421', 'gibbsit2.spc Gibbsite WS214', 'datolit1.spc Datolite HS442.3B', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'talc1.spc Talc GDS23 74-250um fr')","(0.0848771385124756, 0.018659226950067193, 0.011318797151501067, 0.00824536434520669, 0.0029986607946657718, 0.0015769268794343884, 0.001343934949391507)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'dickite1.spc Dickite NMNH106242', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'talc1.spc Talc GDS23 74-250um fr', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'datolit1.spc Datolite HS442.3B')","(0.05060728235775519, 0.02133603949015456, 0.015658503404878392, 0.010158871679777253, 0.003624616416231953, 0.0007973766612012419)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'talc1.spc Talc GDS23 74-250um fr', 'datolit1.spc Datolite HS442.3B')","(0.07618253196092317, 0.018873799923443273, 0.010123975775792163, 0.004088393841300388)"
HySudeB,"('pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'dickite1.spc Dickite NMNH106242', 'datolit1.spc Datolite HS442.3B', 'talc1.spc Talc GDS23 74-250um fr')","(0.023757378977836027, 0.020183791353030885, 0.018652714814722415, 0.004900851176857132, 0.00331282942345992)"
HySudeB,"('dickite1.spc Dickite NMNH106242', 'calcite1.spc Calcite WS272', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'datolit1.spc Datolite HS442.3B', 'epidote1.spc Epidote GDS26.a 75-200um')","(0.02097828891076338, 0.017246349658425694, 0.005514219702964157, 0.005286089812204477, 0.0051039827609381215, 0.0006935617755145997)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'c-black.spc Carbon_Black GDS68 sm.ap.', 'carnall2.spc Carnallite HS430.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'gibbsit1.spc Gibbsite HS423.3B', 'antigor1.spc Antigorite NMNH96917 >250', 'calcite1.spc Calcite WS272', 'epidote1.spc Epidote GDS26.a 75-200um', 'serpent1.spc Serpentine HS318.4B')","(0.1719501525514144, 0.07297787856868507, 0.02576012855696307, 0.01340451801526437, 0.008202190449098127, 0.004531674001109452, 0.0037480553314623993, 0.00101191989090039, 0.0006637460938265863)"
HySudeB,"('c-black.spc Carbon_Black GDS68 sm.ap.', 'kaolini1.spc Kaolinite CM9', 'carnall2.spc Carnallite HS430.3B', 'analcime.spc Analcime GDS1', 'dickite1.spc Dickite NMNH106242', 'rhodoch1.spc Rhodochrosite HS338.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'dolomit1.spc Dolomite HS102.3B', 'alunite5.spc Alunite HS295.3B', 'h2o-ice.spc H2O-Ice GDS136 77K')","(0.3012649734202782, 0.21836964103298806, 0.06341454578292406, 0.0593692687061835, 0.028034311380909296, 0.017779531934451434, 0.016826951532475303, 0.012272113879433617, 0.009040010207606065, 0.004404566591395639)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'calcite1.spc Calcite WS272', 'talc1.spc Talc GDS23 74-250um fr', 'datolit1.spc Datolite HS442.3B', 'gibbsit1.spc Gibbsite HS423.3B', 'kaolini1.spc Kaolinite CM9')","(0.08836617281695296, 0.011586518138254105, 0.007907856843958307, 0.0030036782671762426, 0.0023722932189361432, 0.0012740509555658507, 0.0006443186812610991)"
HySudeB,"('dickite1.spc Dickite NMNH106242', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'halloys5.spc Halloysite+Kaolinite CM29')","(0.044516381930618285, 0.018229922157044155, 0.013348855246474342, 0.0005477732254285428)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'kaolini1.spc Kaolinite CM9', 'dolomit1.spc Dolomite HS102.3B', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'pyrophy3.spc Pyrophyllite SU1421', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'kaolini5.spc Kaolinite GDS11 <63um', 'talc3.spc Talc WS659')","(0.14434302262842388, 0.021284107957979855, 0.013414690471481807, 0.009945435447046257, 0.008162426182505232, 0.007511746555461025, 0.004201477470028484, 0.0026913379753027824)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'halloys5.spc Halloysite+Kaolinite CM29', 'c-black.spc Carbon_Black GDS68 sm.ap.', 'carnall2.spc Carnallite HS430.3B', 'rhodoch1.spc Rhodochrosite HS338.3B', 'alunite5.spc Alunite HS295.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'gypsum1.spc Gypsum HS333.3B')","(0.1964461437698702, 0.12456125411242198, 0.09313383617966879, 0.06938428565918273, 0.022545374821969645, 0.010415831646819635, 0.005917197191659011, 0.0006144008164215768)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'carnall1.spc Carnallite NMNH98011', 'calcite1.spc Calcite WS272', 'pyrophy3.spc Pyrophyllite SU1421')","(0.2161638519058544, 0.022430917133529207, 0.01555757586916383, 0.009199374627304155, 0.004722084518709181)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'kaolini5.spc Kaolinite GDS11 <63um', 'kaolini7.spc Kaolinite CM5', 'kaolini1.spc Kaolinite CM9', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'talc1.spc Talc GDS23 74-250um fr', 'epidote1.spc Epidote GDS26.a 75-200um')","(0.0420583103050888, 0.034023268724551296, 0.03354386850959947, 0.026835195389834504, 0.014905165751693783, 0.009834816911091825, 0.0076930043279985864, 0.0010311812082646726)"
HySudeB,"('kaolini5.spc Kaolinite GDS11 <63um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'calcite1.spc Calcite WS272', 'talc1.spc Talc GDS23 74-250um fr')","(0.04481981502282662, 0.018788536301054506, 0.014707292646428696, 0.0005511123653781001, 0.0005385321234562614)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'dickite1.spc Dickite NMNH106242', 'epidote1.spc Epidote GDS26.a 75-200um', 'talc1.spc Talc GDS23 74-250um fr')","(0.08491317275128857, 0.0096055173237149, 0.007014115988424848, 0.00653940387748912, 0.005403952854294139, 0.0016898147458999045)"
HySudeB,"('pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'talc1.spc Talc GDS23 74-250um fr', 'dickite1.spc Dickite NMNH106242')","(0.018758446990662266, 0.011645909869508553, 0.002020356966988846, 0.0013117092197253621)"
HySudeB,"('kaolini5.spc Kaolinite GDS11 <63um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'dickite1.spc Dickite NMNH106242')","(0.02124593555600897, 0.017085806202694984, 0.01609355542549611, 0.005480919777236395, 0.0008766224344744326)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'pyrophy3.spc Pyrophyllite SU1421', 'kaolini7.spc Kaolinite CM5', 'gibbsit2.spc Gibbsite WS214')","(0.06672563528746557, 0.033472302935197505, 0.02785219374802567, 0.01712670323333482)"
HySudeB,"('dickite1.spc Dickite NMNH106242', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'datolit1.spc Datolite HS442.3B', 'talc1.spc Talc GDS23 74-250um fr')","(0.024779008370112023, 0.01585657916850345, 0.012641807548216803, 0.006551563462921623, 0.005249730720040837)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'talc1.spc Talc GDS23 74-250um fr', 'dickite1.spc Dickite NMNH106242')","(0.07405914482004786, 0.056634679759420145, 0.015124472164316125, 0.007679352241246456, 0.003944563335403678)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'talc1.spc Talc GDS23 74-250um fr', 'dickite1.spc Dickite NMNH106242')","(0.05647327377579217, 0.016367509986632573, 0.012004369670571004, 0.01022358997338449, 0.00942507366363346)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'carnall1.spc Carnallite NMNH98011', 'talc1.spc Talc GDS23 74-250um fr', 'datolit1.spc Datolite HS442.3B', 'elbaite1.spc Elbaite NMNH94217-1.a 659')","(0.11572166861978964, 0.013246146335190827, 0.008534880242577274, 0.006207339070400369, 0.0054036639016868315, 0.004761810151825896)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'kaolini1.spc Kaolinite CM9', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'gibbsit1.spc Gibbsite HS423.3B', 'calcite1.spc Calcite WS272', 'talc1.spc Talc GDS23 74-250um fr')","(0.12220554780138083, 0.08203992689429644, 0.011990523063199688, 0.004868617809851266, 0.002722766993190229, 0.0019712963107397477)"
HySudeB,"('halloys5.spc Halloysite+Kaolinite CM29', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'kaolini1.spc Kaolinite CM9', 'calcite1.spc Calcite WS272')","(0.13270708500305053, 0.02046672208381756, 0.016612284526739997, 0.008339029350436119, 0.003946349905860235)"
HySudeB,"('kaolini7.spc Kaolinite CM5', 'pyrophy3.spc Pyrophyllite SU1421', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'gibbsit2.spc Gibbsite WS214', 'talc3.spc Talc WS659', 'datolit1.spc Datolite HS442.3B', 'kaolini6.spc Kaolinite CM3', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.10637153910028399, 0.017559518548029503, 0.011404393926946234, 0.0068197622668022375, 0.004393587214081062, 0.0038663418118124234, 0.002235144327889402, 0.00036283705443381913)"
HySudeB,"('kaolini1.spc Kaolinite CM9', 'dickite1.spc Dickite NMNH106242', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'calcite1.spc Calcite WS272', 'talc1.spc Talc GDS23 74-250um fr')","(0.039063764575167546, 0.01915546277980386, 0.013631589518102035, 0.01350440075778014, 0.009115246042898241, 0.0020189762551968598)"
