Technique,Ordered Name,Coefficient
HySudeB,"('alunite5.spc Alunite HS295.3B', 'analcime.spc Analcime GDS1', 'ulexite1.spc Ulexite HS441.3B', 'alunite6.spc Alunite SUSTDA-20', 'alunite1.spc Alunite GDS84 Na03', 'datolit1.spc Datolite HS442.3B', 'calcite1.spc Calcite WS272', 'dolomit1.spc Dolomite HS102.3B', 'gypsum1.spc Gypsum HS333.3B')","(0.26639041833303245, 0.06297861220193166, 0.06274883999964737, 0.028108507170172232, 0.02658936487336989, 0.018521292827196487, 0.008387692814236552, 0.0034697487506493304, 0.0004003889025494654)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'heuland1.spc Heulandite GDS3', 'topazi.spc Topaz HS184.3B', 'lizardi1.spc Lizardite NMNHR4687.a 280', 'alunite1.spc Alunite GDS84 Na03', 'natroli2.spc Natrolite+Zeolit HS168.3B')","(0.0443107625929429, 0.012427016394287331, 0.007106592921659635, 0.0055360037135493015, 0.004828239674788112, 0.0002802474476732648)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63',)","(0.04060560524677776,)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'ulexite1.spc Ulexite HS441.3B', 'analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'carnall1.spc Carnallite NMNH98011', 'cookeit1.spc Cookeite CAr-1.a 104-150u', 'rhodoch1.spc Rhodochrosite HS338.3B', 'howlite.spc Howlite GDS155', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.14981027888091214, 0.09448978328839186, 0.049951888343377694, 0.04446940319209693, 0.033388128901875834, 0.03077341943891434, 0.021779988702662, 0.014698465977676359, 0.008345483379544487, 0.0015971268763182577)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'alunite6.spc Alunite SUSTDA-20', 'pyrophy3.spc Pyrophyllite SU1421', 'gypsum1.spc Gypsum HS333.3B', 'phalite.spc Polyhalite NMNH92669-4', 'datolit1.spc Datolite HS442.3B', 'witherit.spc Witherite HS273.3B', 'carnall1.spc Carnallite NMNH98011')","(0.13502696959280008, 0.05699306273885452, 0.031088060121167962, 0.016466788014779663, 0.010454450689915483, 0.01032641817676758, 0.0014544113218890817, 0.0005055485407618771)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'alunite2.spc Alunite GDS83 Na63', 'natroli2.spc Natrolite+Zeolit HS168.3B')","(0.13364724024215732, 0.06599446109729458, 0.0035689887055395243)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'ulexite1.spc Ulexite HS441.3B', 'ulexite2.spc Ulexite GDS138 Boron CA', 'analcime.spc Analcime GDS1', 'dolomit1.spc Dolomite HS102.3B', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'datolit2.spc Datolite SU51399', 'h2o-ice.spc H2O-Ice GDS136 77K', 'topaze.spc Topaz Mt._Antero_#5', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'howlite.spc Howlite GDS155')","(0.2791005165543098, 0.13169060730372947, 0.10652220272579277, 0.07200938675284874, 0.05188235460447419, 0.05006718697291903, 0.03692701285844418, 0.025666420813960512, 0.023238557638811597, 0.004656264933723134, 0.0034359016570167334, 0.0013974953666230439)"
HySudeB,"('alunite1.spc Alunite GDS84 Na03', 'alunite5.spc Alunite HS295.3B', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'bloedite.spc Bloedite GDS147', 'alunite2.spc Alunite GDS83 Na63', 'lizardi1.spc Lizardite NMNHR4687.a 280')","(0.13303981056605993, 0.0754518559775435, 0.013387421228370644, 0.00812777156780583, 0.006186277685581716, 0.0032288789329710955)"
HySudeB,"('alunite1.spc Alunite GDS84 Na03', 'alunite5.spc Alunite HS295.3B', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'lizardi1.spc Lizardite NMNHR4687.a 280')","(0.13289341491303405, 0.04807094325138659, 0.019811713530022958, 0.000145546782068938)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'alunite2.spc Alunite GDS83 Na63', 'analcime.spc Analcime GDS1', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'alunite1.spc Alunite GDS84 Na03', 'lizardi1.spc Lizardite NMNHR4687.a 280')","(0.06239296460243045, 0.037316920024587405, 0.010458758113521994, 0.008599187552101055, 0.005865670441878875, 0.001371988919957817)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'alunite2.spc Alunite GDS83 Na63', 'topazi.spc Topaz HS184.3B', 'heuland1.spc Heulandite GDS3', 'lizardi1.spc Lizardite NMNHR4687.a 280')","(0.029960641901562845, 0.01237529012398506, 0.007275511254376151, 0.004487812917275923, 0.003420305988436609)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy3.spc Pyrophyllite SU1421', 'halloys5.spc Halloysite+Kaolinite CM29', 'gypsum1.spc Gypsum HS333.3B', 'rivadavi.spc Rivadavite NMNH170164', 'howlite.spc Howlite GDS155', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'dickite1.spc Dickite NMNH106242', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.07406567298358613, 0.06041766793857232, 0.02268673796028927, 0.02203947565732706, 0.018147376305530462, 0.014091451704602914, 0.005586631792634096, 0.004224790104793082, 0.0011943927461261848, 0.00010799647697199677)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63',)","(0.01410039202574185,)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'alunite5.spc Alunite HS295.3B', 'analcime.spc Analcime GDS1', 'scolecit.spc Scolecite GDS7 acid trtd', 'gypsum1.spc Gypsum HS333.3B', 'datolit1.spc Datolite HS442.3B', 'halloys5.spc Halloysite+Kaolinite CM29', 'elbaite1.spc Elbaite NMNH94217-1.a 659', 'dickite1.spc Dickite NMNH106242')","(0.09303569687267282, 0.05370227768852525, 0.013019242496057005, 0.007624507907843903, 0.007102981750428678, 0.006904245193618496, 0.005781032651126448, 0.004158370142327225, 0.0015762410124166664)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'natroli1.spc Natrolite HS169.3B')","(0.025731391046589187, 0.013707010119212265, 0.006729677962636936)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'ulexite1.spc Ulexite HS441.3B', 'cassiter.spc Cassiterite HS279.3B', 'alunite2.spc Alunite GDS83 Na63', 'h2o-ice.spc H2O-Ice GDS136 77K', 'howlite.spc Howlite GDS155', 'dolomit1.spc Dolomite HS102.3B', 'analcime.spc Analcime GDS1', 'rivadavi.spc Rivadavite NMNH170164', 'datolit2.spc Datolite SU51399', 'phalite.spc Polyhalite NMNH92669-4', 'hyperst3.spc Hypersthene PYX02.c 180um', 'alunite6.spc Alunite SUSTDA-20', 'pyrophy1.spc Pyrophyllite PYS1A fine g', 'epidote1.spc Epidote GDS26.a 75-200um')","(0.2664162980878324, 0.06901108346733481, 0.0652003037603873, 0.04667922345106658, 0.033402718225741625, 0.030608304537513523, 0.028116065065542966, 0.021986929454056493, 0.01545666787044894, 0.0148524270679385, 0.013728275195365297, 0.008795207313551805, 0.008702885387718799, 0.002215185741352438, 0.0012900054260463864)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'a-alunit.spc Ammonioalunite NMNH145596', 'topazi.spc Topaz HS184.3B', 'natroli2.spc Natrolite+Zeolit HS168.3B')","(0.14324092541008177, 0.011991391305863661, 0.008406703834917756, 0.005111686314064666)"
HySudeB,"('alunite1.spc Alunite GDS84 Na03', 'bloedite.spc Bloedite GDS147', 'lizardi1.spc Lizardite NMNHR4687.a 280', 'alunite5.spc Alunite HS295.3B', 'natroli2.spc Natrolite+Zeolit HS168.3B')","(0.1083961999871267, 0.02834060361751097, 0.007612096152759385, 0.00629325342172237, 0.005387189339457433)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'topazi.spc Topaz HS184.3B')","(0.09113305682617741, 0.0383470645183258, 0.038311948230421965, 0.008540876550829442, 0.004153182230509665)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'ulexite1.spc Ulexite HS441.3B', 'analcime.spc Analcime GDS1', 'alunite6.spc Alunite SUSTDA-20', 'h2o-ice.spc H2O-Ice GDS136 77K', 'dolomit1.spc Dolomite HS102.3B', 'datolit1.spc Datolite HS442.3B', 'carnall1.spc Carnallite NMNH98011', 'howlite.spc Howlite GDS155', 'topazi.spc Topaz HS184.3B', 'talc1.spc Talc GDS23 74-250um fr', 'alunite1.spc Alunite GDS84 Na03', 'hyperst3.spc Hypersthene PYX02.c 180um', 'niter.spc Niter GDS43 (K-Saltpeter)')","(0.15171698560464242, 0.05580486310796439, 0.048639494831350466, 0.04208687891956822, 0.03694162064122217, 0.016025215137784588, 0.01526787124922067, 0.006264086200252318, 0.0047915411246823685, 0.00455611280169374, 0.0036593385620450254, 0.0034230750432164706, 0.003324884103609979, 0.0006116803956951259)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy3.spc Pyrophyllite SU1421', 'dickite1.spc Dickite NMNH106242', 'natroli1.spc Natrolite HS169.3B', 'alunite5.spc Alunite HS295.3B', 'carnall1.spc Carnallite NMNH98011')","(0.1103497837300684, 0.014740403481632788, 0.014605539946846295, 0.004780794820968354, 0.0029986211315771185, 0.0023596811439734557, 2.4420676232466504e-05)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63',)","(0.042587931847530104,)"
HySudeB,"('alunite6.spc Alunite SUSTDA-20', 'alunite5.spc Alunite HS295.3B', 'ulexite1.spc Ulexite HS441.3B', 'analcime.spc Analcime GDS1', 'carnall1.spc Carnallite NMNH98011', 'pyrophy1.spc Pyrophyllite PYS1A fine g', 'datolit1.spc Datolite HS442.3B', 'howlite.spc Howlite GDS155', 'gypsum1.spc Gypsum HS333.3B', 'elbaite1.spc Elbaite NMNH94217-1.a 659')","(0.10246748838180043, 0.08593133348997536, 0.04698613184975132, 0.03553686220231997, 0.016172732081352805, 0.015900215645524497, 0.010420805155890724, 0.0023317290495290083, 0.0007716636779577794, 0.0004576860558200113)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'natroli1.spc Natrolite HS169.3B', 'alunite1.spc Alunite GDS84 Na03')","(0.02723248623568455, 0.014486838617504551, 0.012490627980370804)"
HySudeB,"('alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'natroli1.spc Natrolite HS169.3B', 'topazi.spc Topaz HS184.3B', 'bloedite.spc Bloedite GDS147')","(0.06442726998492956, 0.025279035234682917, 0.006566313584484384, 0.00422960267520835, 0.0008049339290403544)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'topazi.spc Topaz HS184.3B', 'a-alunit.spc Ammonioalunite NMNH145596')","(0.10269082761205038, 0.008356521223505624, 0.0036371737366704695, 0.001858910317495193)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'analcime.spc Analcime GDS1', 'ulexite1.spc Ulexite HS441.3B', 'datolit1.spc Datolite HS442.3B', 'epidote1.spc Epidote GDS26.a 75-200um', 'h2o-ice.spc H2O-Ice GDS136 77K', 'teepleit.spc Teepleite+Tron NMNH102798', 'topazi.spc Topaz HS184.3B', 'a-alunit.spc Ammonioalunite NMNH145596')","(0.2914821364811473, 0.06408662281727943, 0.02832205608785616, 0.01679266705396585, 0.009335630765307197, 0.008967143886958712, 0.006366063068714507, 0.004941147835526207, 0.0006548506518907854)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'analcime.spc Analcime GDS1', 'stilbit2.spc Stilbite HS482.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'datolit1.spc Datolite HS442.3B', 'topazi.spc Topaz HS184.3B', 'lizardi1.spc Lizardite NMNHR4687.a 280')","(0.1684793701093456, 0.045097434694415565, 0.01183617080378954, 0.005998836691932197, 0.0033666585486076856, 0.0023952504828497, 0.00025160207666898666)"
HySudeB,"('c-black.spc Carbon_Black GDS68 sm.ap.', 'alunite6.spc Alunite SUSTDA-20', 'rivadavi.spc Rivadavite NMNH170164', 'analcime.spc Analcime GDS1', 'carnall1.spc Carnallite NMNH98011', 'alunite5.spc Alunite HS295.3B', 'datolit1.spc Datolite HS442.3B', 'howlite.spc Howlite GDS155', 'kaolini1.spc Kaolinite CM9', 'dickite1.spc Dickite NMNH106242', 'brucite.spc Brucite HS247.3B')","(0.13842303552346294, 0.13627911925705932, 0.07117767291195164, 0.04087644799059039, 0.0379605474269521, 0.028174837265551006, 0.020657110511532368, 0.017875017943006753, 0.008317068634667196, 0.0076025314582673425, 0.0006332575938633526)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'natroli1.spc Natrolite HS169.3B')","(0.012222364559064315, 0.0006883147257311948)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'alunite2.spc Alunite GDS83 Na63', 'alunite6.spc Alunite SUSTDA-20', 'analcime.spc Analcime GDS1', 'gypsum1.spc Gypsum HS333.3B', 'datolit1.spc Datolite HS442.3B')","(0.13488422711436654, 0.032204443555844446, 0.019869065593226706, 0.019638801021812743, 0.004184472877831437, 0.002476541855894513)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'alunite1.spc Alunite GDS84 Na03', 'natroli1.spc Natrolite HS169.3B')","(0.039284471859767855, 0.026074764321112876, 0.013042154906476287, 0.0028432605408394156)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'ulexite1.spc Ulexite HS441.3B', 'carnall1.spc Carnallite NMNH98011', 'datolit1.spc Datolite HS442.3B', 'kainite.spc Kainite NMNH83904', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.21314003360033407, 0.03765282071615242, 0.029656505539975595, 0.024740654003389238, 0.022571296333824035, 0.018019727733769496, 0.01274367480698615, 0.007269823507523386, 0.006056673102701589)"
HySudeB,"('alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'a-alunit.spc Ammonioalunite NMNH145596', 'natroli1.spc Natrolite HS169.3B')","(0.03616928730496612, 0.018214187580569488, 0.012792461132289953, 0.0016536417996553304)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'natroli1.spc Natrolite HS169.3B')","(0.0267881878879468, 0.018156299626790585)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'natroli1.spc Natrolite HS169.3B', 'topazi.spc Topaz HS184.3B')","(0.011023344102348225, 0.006870695485164477, 0.000493590682944368)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'ulexite1.spc Ulexite HS441.3B', 'natroli1.spc Natrolite HS169.3B', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'howlite.spc Howlite GDS155', 'carnall2.spc Carnallite HS430.3B', 'carnall1.spc Carnallite NMNH98011')","(0.12755686269961883, 0.06808141171800633, 0.010752073947239895, 0.005613301906114841, 0.003775814467649029, 0.0016190980234914287, 0.0006657946115890294)"
HySudeB,"('natroli1.spc Natrolite HS169.3B', 'a-alunit.spc Ammonioalunite NMNH145596')","(0.009645524304411648, 0.0017900481857135856)"
HySudeB,"('gaylussi.spc Gaylussite NMNH102876-2', 'alunite5.spc Alunite HS295.3B', 'alunite6.spc Alunite SUSTDA-20', 'howlite.spc Howlite GDS155', 'carnall1.spc Carnallite NMNH98011', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'thuring1.spc Thuringite SMR-15.a 115um', 'teepleit.spc Teepleite+Tron NMNH102798', 'h2o-ice.spc H2O-Ice GDS136 77K', 'brucite.spc Brucite HS247.3B', 'natroli1.spc Natrolite HS169.3B', 'a-jarosi.spc Ammonio-jarosite SCR-NHJ', 'datolit1.spc Datolite HS442.3B', 'talc1.spc Talc GDS23 74-250um fr')","(0.18523878486863127, 0.09175601825965617, 0.07204921475110723, 0.03944995692629115, 0.028414631982844964, 0.02421821744683668, 0.02385576180692721, 0.02210521050734216, 0.01919282460730082, 0.013931458945779471, 0.008994387798233073, 0.006328069007887385, 0.001837872021745881, 0.0017215352274388511)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'alunite2.spc Alunite GDS83 Na63', 'natroli1.spc Natrolite HS169.3B', 'a-alunit.spc Ammonioalunite NMNH145596')","(0.03478037438029405, 0.016208041206401652, 0.011826630205095766, 0.002312203841045998)"
HySudeB,"('alunite5.spc Alunite HS295.3B',)","(0.03750330853564563,)"
HySudeB,"('a-alunit.spc Ammonioalunite NMNH145596',)","(0.003869382803958242,)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'kainite.spc Kainite NMNH83904', 'howlite.spc Howlite GDS155', 'analcime.spc Analcime GDS1', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'carnall1.spc Carnallite NMNH98011', 'natroli1.spc Natrolite HS169.3B')","(0.16233387207998276, 0.042784542164513356, 0.011923515074941441, 0.008290325699763384, 0.0026716775764063375, 0.0015734881828561613, 1.8821557029041147e-05)"
HySudeB,"('a-alunit.spc Ammonioalunite NMNH145596', 'alunite2.spc Alunite GDS83 Na63', 'natroli1.spc Natrolite HS169.3B', 'phalite.spc Polyhalite NMNH92669-4')","(0.01926622568589484, 0.014282166765417654, 0.012441306603568054, 0.01045582599759107)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'alunite5.spc Alunite HS295.3B', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'natroli1.spc Natrolite HS169.3B')","(0.042824187481184, 0.022688747488993754, 0.017933446181595276, 0.0020537752211258597)"
HySudeB,"('alunite1.spc Alunite GDS84 Na03', 'natroli2.spc Natrolite+Zeolit HS168.3B', 'alunite5.spc Alunite HS295.3B', 'howlite.spc Howlite GDS155', 'bloedite.spc Bloedite GDS147', 'datolit2.spc Datolite SU51399')","(0.07022286411179685, 0.02592638358042275, 0.025277514890223212, 0.024898801912603314, 0.021902634225298322, 0.0010908188664952325)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'a-alunit.spc Ammonioalunite NMNH145596', 'topazi.spc Topaz HS184.3B')","(0.020271168982875756, 0.01968833331089472, 0.0004290384407187249)"
HySudeB,"('alunite5.spc Alunite HS295.3B', 'alunite2.spc Alunite GDS83 Na63', 'analcime.spc Analcime GDS1', 'kainite.spc Kainite NMNH83904', 'topazi.spc Topaz HS184.3B')","(0.11142160561038546, 0.02763513657953657, 0.013294942942269284, 0.0017311987067922371, 0.0005553787596633883)"
HySudeB,"('natroli1.spc Natrolite HS169.3B',)","(0.01179820418202495,)"
HySudeB,"('alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'howlite.spc Howlite GDS155', 'a-alunit.spc Ammonioalunite NMNH145596')","(0.04175560840433561, 0.03933888557451715, 0.004888755226109913, 0.0029089516487662273)"
