Technique,Ordered Name,Coefficient
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'calcite1.spc Calcite WS272', 'carnall1.spc Carnallite NMNH98011', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'talc1.spc Talc GDS23 74-250um fr', 'jarosit5.spc Jarosite GDS24 Na', 'datolit1.spc Datolite HS442.3B', 'chlorit2.spc Chlorite SMR-13.a 104-150')","(0.17466038, 0.16199948, 0.059871174, 0.034581877, 0.023747869, 0.016816512, 0.010652812, 0.008276339, 0.006231289, 0.0031089871, 0.0022438825)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'carnall1.spc Carnallite NMNH98011', 'calcite1.spc Calcite WS272', 'pyrophy3.spc Pyrophyllite SU1421', 'strontia.spc Strontianite HS272.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.16077676, 0.15239629, 0.09327566, 0.035951726, 0.015772862, 0.013266253, 0.011984232, 0.008291569)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy3.spc Pyrophyllite SU1421', 'calcite1.spc Calcite WS272', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'datolit2.spc Datolite SU51399', 'talc1.spc Talc GDS23 74-250um fr', 'carnall1.spc Carnallite NMNH98011', 'strontia.spc Strontianite HS272.3B')","(0.16526213, 0.1564643, 0.077754825, 0.021895688, 0.01856402, 0.013918376, 0.007415162, 0.005808653, 0.0046627056, 0.0023058688)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy3.spc Pyrophyllite SU1421', 'gypsum2.spc Gypsum SU2202', 'datolit2.spc Datolite SU51399', 'calcite1.spc Calcite WS272')","(0.15830623, 0.15258673, 0.08067451, 0.048197206, 0.020782763, 0.010493841, 0.008769613)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy3.spc Pyrophyllite SU1421', 'carnall1.spc Carnallite NMNH98011', 'calcite1.spc Calcite WS272', 'datolit1.spc Datolite HS442.3B')","(0.23161185, 0.17516343, 0.05679252, 0.040996153, 0.018136736, 0.009400102, 0.0072878324)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'carnall1.spc Carnallite NMNH98011', 'pyrophy3.spc Pyrophyllite SU1421', 'calcite1.spc Calcite WS272', 'datolit1.spc Datolite HS442.3B', 'strontia.spc Strontianite HS272.3B')","(0.24348575, 0.18125711, 0.050853103, 0.02707796, 0.02484669, 0.02365625, 0.013719961, 0.006524645)"
LASSO Regression,"('halloys5.spc Halloysite+Kaolinite CM29', 'analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'dolomit1.spc Dolomite HS102.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'calcite1.spc Calcite WS272', 'datolit1.spc Datolite HS442.3B', 'talc1.spc Talc GDS23 74-250um fr', 'carnall1.spc Carnallite NMNH98011', 'pyrophy3.spc Pyrophyllite SU1421', 'elbaite2.spc Elbaite NMNH94217-1.b 196')","(0.15770933, 0.14941013, 0.1230009, 0.024288328, 0.022497818, 0.01471363, 0.00532462, 0.004115907, 0.0032516352, 0.0016666768, 0.00014781392)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'strontia.spc Strontianite HS272.3B', 'calcite1.spc Calcite WS272', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'carnall1.spc Carnallite NMNH98011', 'datolit1.spc Datolite HS442.3B', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'talc1.spc Talc GDS23 74-250um fr')","(0.15986547, 0.12432192, 0.11076672, 0.025210168, 0.021286499, 0.019153628, 0.018004648, 0.009054067, 0.000618827, 0.00029824604)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'calcite1.spc Calcite WS272', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'jarosit5.spc Jarosite GDS24 Na', 'talc1.spc Talc GDS23 74-250um fr', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.22929499, 0.17919901, 0.031128962, 0.01616841, 0.012571882, 0.00803035, 0.0030184574, 0.0026793682, 0.00047330037)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'calcite1.spc Calcite WS272', 'jarosit5.spc Jarosite GDS24 Na', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'datolit1.spc Datolite HS442.3B', 'datolit2.spc Datolite SU51399', 'lizardi2.spc Lizardite NMNHR4687.b 165')","(0.16098912, 0.11358911, 0.10078651, 0.034416325, 0.017462721, 0.015293265, 0.010345981, 0.0037350114, 0.002931566, 0.0017296503, 0.00020777292)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'calcite1.spc Calcite WS272', 'carnall1.spc Carnallite NMNH98011', 'strontia.spc Strontianite HS272.3B', 'jarosit5.spc Jarosite GDS24 Na', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'talc1.spc Talc GDS23 74-250um fr')","(0.17494904, 0.16582012, 0.031069683, 0.026778573, 0.02305367, 0.021839064, 0.012579211, 0.011368721, 0.005671085, 0.004274196, 0.00016975068)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'strontia.spc Strontianite HS272.3B', 'carnall1.spc Carnallite NMNH98011', 'calcite1.spc Calcite WS272', 'talc1.spc Talc GDS23 74-250um fr', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'datolit1.spc Datolite HS442.3B')","(0.15849353, 0.15143971, 0.06796204, 0.024037648, 0.020723412, 0.015288365, 0.009708671, 0.009010026, 0.0024563593)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'carnall1.spc Carnallite NMNH98011', 'halloys5.spc Halloysite+Kaolinite CM29', 'calcite1.spc Calcite WS272', 'datolit1.spc Datolite HS442.3B', 'elbaite2.spc Elbaite NMNH94217-1.b 196')","(0.2508427, 0.12485896, 0.053087812, 0.040843762, 0.028168093, 0.0027164002, 0.00013331811)"
LASSO Regression,"('halloys5.spc Halloysite+Kaolinite CM29', 'analcime.spc Analcime GDS1', 'pyrophy3.spc Pyrophyllite SU1421', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'datolit2.spc Datolite SU51399', 'calcite1.spc Calcite WS272', 'dolomit1.spc Dolomite HS102.3B')","(0.17908348, 0.15844148, 0.07700143, 0.03238002, 0.009989604, 0.006378383, 0.0004451392)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'pyrophy3.spc Pyrophyllite SU1421', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'datolit1.spc Datolite HS442.3B', 'calcite1.spc Calcite WS272')","(0.19578615, 0.10647403, 0.09409655, 0.043675635, 0.019349234, 0.011028134, 0.007787067, 0.00753526)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'carnall1.spc Carnallite NMNH98011', 'kaolini3.spc Kaolinite KGa-2 (pxyl)', 'pyrophy3.spc Pyrophyllite SU1421', 'halloys5.spc Halloysite+Kaolinite CM29', 'alunite6.spc Alunite SUSTDA-20', 'strontia.spc Strontianite HS272.3B')","(0.22999494, 0.20965888, 0.042282827, 0.038112286, 0.024815574, 0.017406415, 0.0068021705, 0.00058437313)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'pyrophy3.spc Pyrophyllite SU1421', 'dolomit1.spc Dolomite HS102.3B', 'carnall1.spc Carnallite NMNH98011', 'datolit1.spc Datolite HS442.3B')","(0.2670619, 0.15241101, 0.047214504, 0.025093108, 0.0172369, 0.0055875513)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'calcite1.spc Calcite WS272', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit2.spc Datolite SU51399', 'strontia.spc Strontianite HS272.3B', 'elbaite2.spc Elbaite NMNH94217-1.b 196')","(0.19685888, 0.19123963, 0.04010338, 0.023031529, 0.021302167, 0.01908532, 0.017462783, 0.0013297864)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'calcite1.spc Calcite WS272', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'pyrophy3.spc Pyrophyllite SU1421')","(0.17501195, 0.14002538, 0.07829709, 0.030108677, 0.012617417, 0.012574613, 0.012425283)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'dolomit1.spc Dolomite HS102.3B', 'calcite1.spc Calcite WS272', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'pyrophy3.spc Pyrophyllite SU1421', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'lizardi2.spc Lizardite NMNHR4687.b 165', 'talc1.spc Talc GDS23 74-250um fr', 'datolit2.spc Datolite SU51399', 'jarosit5.spc Jarosite GDS24 Na')","(0.17462227, 0.13240388, 0.075151004, 0.015392907, 0.0150430715, 0.015021144, 0.014697364, 0.008311014, 0.00810567, 0.008027575, 0.0021024637, 0.0010860368)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'calcite1.spc Calcite WS272', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'datolit1.spc Datolite HS442.3B', 'carnall1.spc Carnallite NMNH98011', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.16534205, 0.11070014, 0.09673222, 0.035749216, 0.014165132, 0.012650815, 0.01138401, 0.0109843025)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'calcite1.spc Calcite WS272', 'carnall1.spc Carnallite NMNH98011', 'strontia.spc Strontianite HS272.3B', 'datolit1.spc Datolite HS442.3B', 'jarosit5.spc Jarosite GDS24 Na', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite2.spc Elbaite NMNH94217-1.b 196')","(0.18234691, 0.11621439, 0.11381306, 0.03828335, 0.012666031, 0.004908087, 0.0028966647, 0.0017222911, 0.0011932028, 0.00010716063)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'calcite1.spc Calcite WS272', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'pyrophy3.spc Pyrophyllite SU1421', 'carnall1.spc Carnallite NMNH98011', 'datolit2.spc Datolite SU51399', 'talc1.spc Talc GDS23 74-250um fr', 'strontia.spc Strontianite HS272.3B', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.16775672, 0.104379095, 0.084094696, 0.03111627, 0.017679468, 0.015541251, 0.00687561, 0.0050610485, 0.0045327838, 0.0034984169, 0.0028560644, 0.0019528816)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'pyrophy3.spc Pyrophyllite SU1421', 'carnall1.spc Carnallite NMNH98011', 'talc1.spc Talc GDS23 74-250um fr', 'calcite1.spc Calcite WS272', 'strontia.spc Strontianite HS272.3B', 'datolit2.spc Datolite SU51399', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'lizardi2.spc Lizardite NMNHR4687.b 165', 'elbaite2.spc Elbaite NMNH94217-1.b 196')","(0.13890822, 0.1387012, 0.1250422, 0.025389528, 0.014940035, 0.014704037, 0.012679701, 0.007473528, 0.0019086169, 0.0013109316, 0.00084537955, 7.17017e-05)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'calcite1.spc Calcite WS272', 'pyrophy3.spc Pyrophyllite SU1421', 'carnall1.spc Carnallite NMNH98011', 'datolit2.spc Datolite SU51399', 'kaolini3.spc Kaolinite KGa-2 (pxyl)', 'datolit1.spc Datolite HS442.3B')","(0.23223421, 0.16630493, 0.037049476, 0.03419839, 0.024304718, 0.020237695, 0.0031397438, 0.002696944, 0.0013970962)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'pyrophy3.spc Pyrophyllite SU1421', 'alunite1.spc Alunite GDS84 Na03', 'howlite.spc Howlite GDS155', 'carnall1.spc Carnallite NMNH98011', 'dolomit1.spc Dolomite HS102.3B', 'datolit1.spc Datolite HS442.3B', 'datolit2.spc Datolite SU51399')","(0.16524269, 0.12896442, 0.09132716, 0.046266187, 0.01655972, 0.014330997, 0.009783791, 0.0018083284, 0.0017940337, 0.00010037943)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'alunite1.spc Alunite GDS84 Na03', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'pyrophy3.spc Pyrophyllite SU1421', 'alunite6.spc Alunite SUSTDA-20', 'carnall1.spc Carnallite NMNH98011', 'calcite1.spc Calcite WS272', 'datolit2.spc Datolite SU51399')","(0.17365819, 0.085052736, 0.07367308, 0.05997559, 0.048359174, 0.013227069, 0.011507179, 0.010665512, 0.007774393)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'pyrophy3.spc Pyrophyllite SU1421', 'gypsum2.spc Gypsum SU2202', 'alunite6.spc Alunite SUSTDA-20', 'kaolini3.spc Kaolinite KGa-2 (pxyl)', 'dolomit1.spc Dolomite HS102.3B', 'datolit1.spc Datolite HS442.3B', 'calcite1.spc Calcite WS272', 'alunite1.spc Alunite GDS84 Na03')","(0.2336615, 0.16335553, 0.03904651, 0.02152688, 0.019767625, 0.016102469, 0.014447611, 0.01015735, 0.0044418056, 0.0034641316)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'carnall1.spc Carnallite NMNH98011', 'pyrophy3.spc Pyrophyllite SU1421', 'strontia.spc Strontianite HS272.3B', 'datolit2.spc Datolite SU51399', 'calcite1.spc Calcite WS272', 'halloys5.spc Halloysite+Kaolinite CM29')","(0.27680534, 0.17337833, 0.037838694, 0.032717787, 0.018184118, 0.007292483, 0.0053628394, 0.0042430344)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'pyrophy3.spc Pyrophyllite SU1421', 'calcite1.spc Calcite WS272', 'datolit1.spc Datolite HS442.3B', 'lizardi2.spc Lizardite NMNHR4687.b 165', 'jarosit5.spc Jarosite GDS24 Na')","(0.164104, 0.13032156, 0.11267466, 0.04742778, 0.023068907, 0.009934116, 0.0067533036, 0.0060722423)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy3.spc Pyrophyllite SU1421', 'carnall1.spc Carnallite NMNH98011', 'strontia.spc Strontianite HS272.3B', 'calcite1.spc Calcite WS272', 'datolit2.spc Datolite SU51399', 'talc1.spc Talc GDS23 74-250um fr', 'dolomit1.spc Dolomite HS102.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.179495, 0.17780569, 0.038940966, 0.029731795, 0.020407574, 0.011386563, 0.010351059, 0.006409323, 0.005855456, 0.0024931727, 0.0014293222)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'pyrophy3.spc Pyrophyllite SU1421', 'calcite1.spc Calcite WS272', 'datolit1.spc Datolite HS442.3B', 'talc1.spc Talc GDS23 74-250um fr', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.19780311, 0.12940115, 0.07021044, 0.036532186, 0.030281298, 0.0044642384, 0.0035092444, 0.0022566614, 4.784101e-05)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'calcite1.spc Calcite WS272', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'halloys5.spc Halloysite+Kaolinite CM29', 'talc1.spc Talc GDS23 74-250um fr', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit1.spc Datolite HS442.3B', 'dolomit1.spc Dolomite HS102.3B')","(0.1914338, 0.1752211, 0.028712181, 0.020674586, 0.017371386, 0.014301429, 0.0071694404, 0.0022693996, 0.0015086517, 0.0011127471, 0.00084480137)"
LASSO Regression,"('halloys5.spc Halloysite+Kaolinite CM29', 'analcime.spc Analcime GDS1', 'pyrophy3.spc Pyrophyllite SU1421', 'calcite1.spc Calcite WS272', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'dolomit1.spc Dolomite HS102.3B', 'datolit1.spc Datolite HS442.3B', 'howlite.spc Howlite GDS155')","(0.17454092, 0.1673537, 0.025920676, 0.02469714, 0.023473281, 0.01382793, 0.0057735736, 0.0044573047)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'calcite1.spc Calcite WS272', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'datolit1.spc Datolite HS442.3B', 'pyrophy3.spc Pyrophyllite SU1421')","(0.15863273, 0.13863437, 0.047641616, 0.032905072, 0.015174759, 0.014891013, 0.009703433, 0.00016696905)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'pyrophy3.spc Pyrophyllite SU1421', 'calcite1.spc Calcite WS272', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'lizardi2.spc Lizardite NMNHR4687.b 165', 'datolit1.spc Datolite HS442.3B', 'talc1.spc Talc GDS23 74-250um fr')","(0.14549057, 0.118839435, 0.111864686, 0.022009565, 0.016579388, 0.013669268, 0.010317754, 0.006203805, 0.0059958934, 0.0018418805)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'halloys5.spc Halloysite+Kaolinite CM29', 'calcite1.spc Calcite WS272', 'pyrophy3.spc Pyrophyllite SU1421', 'carnall1.spc Carnallite NMNH98011', 'datolit2.spc Datolite SU51399')","(0.18877, 0.18460484, 0.07066835, 0.036661826, 0.022337047, 0.011791198, 0.0051332125)"
LASSO Regression,"('kaolini2.spc Kaolinite KGa-1 (wxyl)', 'analcime.spc Analcime GDS1', 'pyrophy3.spc Pyrophyllite SU1421', 'carnall1.spc Carnallite NMNH98011', 'calcite1.spc Calcite WS272', 'datolit1.spc Datolite HS442.3B', 'strontia.spc Strontianite HS272.3B')","(0.2599037, 0.18340807, 0.040886335, 0.03012017, 0.020042816, 0.004503864, 0.002318192)"
