Technique,Ordered Name,Coefficient
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'howlite.spc Howlite GDS155', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'lizardi1.spc Lizardite NMNHR4687.a 280', 'alunite2.spc Alunite GDS83 Na63', 'topazi.spc Topaz HS184.3B', 'talc1.spc Talc GDS23 74-250um fr')","(0.22113937, 0.15444249, 0.023302995, 0.019602664, 0.009720353, 0.0069222334, 0.0036610367, 0.0006149189)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'howlite.spc Howlite GDS155', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'calcite1.spc Calcite WS272', 'alunite6.spc Alunite SUSTDA-20')","(0.20443691, 0.11926106, 0.07803549, 0.03498562, 0.017002255, 0.012544889, 0.012122913, 0.0077468026, 0.004231987)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit1.spc Datolite HS442.3B', 'halloys5.spc Halloysite+Kaolinite CM29', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'strontia.spc Strontianite HS272.3B', 'kaolini7.spc Kaolinite CM5')","(0.20233704, 0.14972961, 0.04968301, 0.04292228, 0.017105762, 0.013835586, 0.01115692, 0.0006364326, 0.0006264124)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy3.spc Pyrophyllite SU1421', 'kaolini3.spc Kaolinite KGa-2 (pxyl)', 'datolit1.spc Datolite HS442.3B', 'gypsum1.spc Gypsum HS333.3B', 'phalite.spc Polyhalite NMNH92669-4', 'elbaite2.spc Elbaite NMNH94217-1.b 196')","(0.20558842, 0.14448987, 0.10445647, 0.041710526, 0.019925093, 0.010917787, 0.010673269, 0.004298757, 0.0026256072)"
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'howlite.spc Howlite GDS155', 'calcite1.spc Calcite WS272', 'talc1.spc Talc GDS23 74-250um fr')","(0.18017279, 0.133325, 0.115326405, 0.015203381, 0.014301014, 0.003495257, 0.0006526396, 9.968757e-06)"
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'howlite.spc Howlite GDS155', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'lizardi1.spc Lizardite NMNHR4687.a 280', 'topazi.spc Topaz HS184.3B', 'calcite1.spc Calcite WS272', 'dolomit1.spc Dolomite HS102.3B')","(0.2687242, 0.11755974, 0.043711726, 0.03629226, 0.014650783, 0.014634347, 0.002817786, 0.0017014575, 0.0011695973)"
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'datolit1.spc Datolite HS442.3B', 'lizardi1.spc Lizardite NMNHR4687.a 280', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'topazi.spc Topaz HS184.3B')","(0.32779405, 0.14670566, 0.02566804, 0.018781299, 0.0097509585, 0.008991823, 0.0013181389)"
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'howlite.spc Howlite GDS155', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'lizardi1.spc Lizardite NMNHR4687.a 280', 'datolit1.spc Datolite HS442.3B', 'lizardi2.spc Lizardite NMNHR4687.b 165', 'calcite1.spc Calcite WS272')","(0.2894304, 0.136983, 0.02568744, 0.024522934, 0.019041386, 0.0043352637, 0.0042700763, 0.0022781172, 0.0014226371)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'alunite6.spc Alunite SUSTDA-20', 'howlite.spc Howlite GDS155', 'pyrophy3.spc Pyrophyllite SU1421', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'calcite1.spc Calcite WS272', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um')","(0.18580063, 0.07798056, 0.07214298, 0.028707765, 0.023813698, 0.020761957, 0.019125048, 0.011748224, 0.011637859, 0.0041211993)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'pyrophy3.spc Pyrophyllite SU1421', 'howlite.spc Howlite GDS155', 'datolit1.spc Datolite HS442.3B', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'lizardi2.spc Lizardite NMNHR4687.b 165', 'talc1.spc Talc GDS23 74-250um fr')","(0.16947345, 0.12965435, 0.073796295, 0.040553186, 0.031375818, 0.0105900625, 0.0022077323, 0.0008100748, 3.180816e-05)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit1.spc Datolite HS442.3B', 'rhodoch1.spc Rhodochrosite HS338.3B', 'halloys5.spc Halloysite+Kaolinite CM29')","(0.1943135, 0.12811537, 0.07059938, 0.06801287, 0.024296874, 0.010180667, 0.0055636037)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy3.spc Pyrophyllite SU1421', 'halloys5.spc Halloysite+Kaolinite CM29', 'strontia.spc Strontianite HS272.3B', 'gypsum1.spc Gypsum HS333.3B', 'datolit2.spc Datolite SU51399', 'datolit1.spc Datolite HS442.3B', 'carnall1.spc Carnallite NMNH98011')","(0.202275, 0.13407218, 0.11326595, 0.0442962, 0.025636809, 0.010861571, 0.007585709, 0.0049086576, 0.003050815, 0.00019174053)"
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'alunite6.spc Alunite SUSTDA-20', 'datolit1.spc Datolite HS442.3B', 'alunite2.spc Alunite GDS83 Na63', 'lizardi1.spc Lizardite NMNHR4687.a 280', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'howlite.spc Howlite GDS155')","(0.2655694, 0.14349104, 0.057300016, 0.016803388, 0.013673925, 0.009034873, 0.0090093585, 0.007887538)"
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'howlite.spc Howlite GDS155', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'topazi.spc Topaz HS184.3B', 'talc1.spc Talc GDS23 74-250um fr', 'lizardi1.spc Lizardite NMNHR4687.a 280')","(0.33730122, 0.12053081, 0.032810703, 0.018098203, 0.013266516, 0.010132014, 0.009608172, 0.0037802646, 0.0030165077)"
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'datolit1.spc Datolite HS442.3B', 'howlite.spc Howlite GDS155')","(0.39672422, 0.15773152, 0.021319913, 0.011841444, 0.010492738)"
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'dickite1.spc Dickite NMNH106242', 'talc1.spc Talc GDS23 74-250um fr')","(0.3509354, 0.144434, 0.028251646, 0.021299321, 0.012021316, 0.003048567, 0.002446307)"
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'datolit1.spc Datolite HS442.3B', 'pyrophy3.spc Pyrophyllite SU1421', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'calcite1.spc Calcite WS272', 'lizardi1.spc Lizardite NMNHR4687.a 280')","(0.22380532, 0.17590903, 0.0734695, 0.019726561, 0.009592503, 0.008845066, 0.0057011954, 0.00034846776)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'datolit1.spc Datolite HS442.3B', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'calcite1.spc Calcite WS272')","(0.19062448, 0.12936862, 0.079818815, 0.02654293, 0.015139044, 0.010290262, 0.0037055365)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite1.spc Alunite GDS84 Na03', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit1.spc Datolite HS442.3B', 'howlite.spc Howlite GDS155', 'rhodoch1.spc Rhodochrosite HS338.3B', 'calcite1.spc Calcite WS272')","(0.17545286, 0.13496716, 0.046088737, 0.045495518, 0.03966446, 0.016537597, 0.0038802421, 0.0022019418, 0.00062821654)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy3.spc Pyrophyllite SU1421', 'alunite1.spc Alunite GDS84 Na03', 'gypsum1.spc Gypsum HS333.3B', 'datolit1.spc Datolite HS442.3B', 'strontia.spc Strontianite HS272.3B', 'carnall1.spc Carnallite NMNH98011')","(0.20541899, 0.13942683, 0.05949437, 0.040197622, 0.029802348, 0.009386783, 0.006480819, 0.0049807946, 0.0015707226)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite6.spc Alunite SUSTDA-20', 'halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit2.spc Datolite SU51399', 'kaolini3.spc Kaolinite KGa-2 (pxyl)')","(0.18065599, 0.0978633, 0.090849616, 0.05864242, 0.04942817, 0.013202282, 0.009370552)"
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'datolit1.spc Datolite HS442.3B', 'rhodoch1.spc Rhodochrosite HS338.3B', 'dickite1.spc Dickite NMNH106242', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'howlite.spc Howlite GDS155')","(0.1716852, 0.1693752, 0.13524558, 0.010610693, 0.010152668, 0.010129997, 0.0070745265, 0.0003145118)"
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'howlite.spc Howlite GDS155', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'datolit1.spc Datolite HS442.3B', 'lizardi1.spc Lizardite NMNHR4687.a 280', 'topazi.spc Topaz HS184.3B')","(0.3146129, 0.13505468, 0.040147573, 0.01478147, 0.014728746, 0.013362955, 0.0017333957, 0.0014583445)"
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'datolit1.spc Datolite HS442.3B', 'lizardi1.spc Lizardite NMNHR4687.a 280', 'howlite.spc Howlite GDS155', 'calcite1.spc Calcite WS272')","(0.3183325, 0.14837864, 0.05033018, 0.014045276, 0.01046286, 0.008340242, 0.00524242, 0.0015506778)"
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'alunite2.spc Alunite GDS83 Na63', 'calcite1.spc Calcite WS272', 'howlite.spc Howlite GDS155')","(0.34488955, 0.17072642, 0.013004777, 0.011147791, 0.008085632, 0.0067598633, 0.002617848)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'datolit1.spc Datolite HS442.3B', 'pyrophy3.spc Pyrophyllite SU1421', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'calcite1.spc Calcite WS272', 'talc1.spc Talc GDS23 74-250um fr', 'dickite1.spc Dickite NMNH106242')","(0.19756837, 0.15197025, 0.094166614, 0.015694974, 0.014864467, 0.01341158, 0.0070647546, 0.00642323, 0.003843684, 0.00055016816)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'pyrophy3.spc Pyrophyllite SU1421', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'alunite6.spc Alunite SUSTDA-20', 'datolit1.spc Datolite HS442.3B', 'strontia.spc Strontianite HS272.3B', 'calcite1.spc Calcite WS272')","(0.21035658, 0.10217753, 0.051161252, 0.04777201, 0.018639099, 0.013442327, 0.012794217, 0.009318518, 0.004553253, 0.0013555506)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy3.spc Pyrophyllite SU1421', 'alunite1.spc Alunite GDS84 Na03', 'datolit1.spc Datolite HS442.3B', 'dickite1.spc Dickite NMNH106242', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'gypsum2.spc Gypsum SU2202')","(0.17133087, 0.13211194, 0.0996417, 0.0508606, 0.016966825, 0.00830933, 0.006686997, 0.00287505, 0.0025965767)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'kaolini3.spc Kaolinite KGa-2 (pxyl)', 'alunite6.spc Alunite SUSTDA-20', 'alunite1.spc Alunite GDS84 Na03', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit1.spc Datolite HS442.3B', 'howlite.spc Howlite GDS155')","(0.22623578, 0.11171756, 0.09414718, 0.07518896, 0.015608175, 0.003917218, 0.0013112635, 6.753769e-05)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'halloys5.spc Halloysite+Kaolinite CM29', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit2.spc Datolite SU51399', 'alunite1.spc Alunite GDS84 Na03')","(0.20333883, 0.13877541, 0.045845196, 0.040206578, 0.017528566, 0.010759541, 0.0067460476)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy3.spc Pyrophyllite SU1421', 'alunite6.spc Alunite SUSTDA-20', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'datolit1.spc Datolite HS442.3B')","(0.21607992, 0.090277515, 0.05086656, 0.04872092, 0.044238016, 0.031043539, 0.0025449812)"
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'lizardi1.spc Lizardite NMNHR4687.a 280', 'talc1.spc Talc GDS23 74-250um fr', 'howlite.spc Howlite GDS155')","(0.19284, 0.13686517, 0.10221291, 0.01947109, 0.009510251, 0.005620705, 0.0014658623, 0.0007513262)"
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'howlite.spc Howlite GDS155', 'datolit1.spc Datolite HS442.3B', 'strontia.spc Strontianite HS272.3B', 'topazi.spc Topaz HS184.3B')","(0.2836078, 0.1616794, 0.037066553, 0.02119798, 0.008496314, 0.0062877852, 0.00227782, 0.002268032)"
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'datolit1.spc Datolite HS442.3B', 'alunite2.spc Alunite GDS83 Na63', 'lizardi1.spc Lizardite NMNHR4687.a 280')","(0.30485487, 0.16457465, 0.017897693, 0.015010889, 0.01486626, 0.0114070205)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'datolit1.spc Datolite HS442.3B', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'calcite1.spc Calcite WS272')","(0.20396581, 0.19266136, 0.053938236, 0.016116036, 0.0117943855, 0.007582479)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'datolit1.spc Datolite HS442.3B', 'talc1.spc Talc GDS23 74-250um fr', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'dickite1.spc Dickite NMNH106242')","(0.19507983, 0.103323735, 0.0857511, 0.016528651, 0.012874118, 0.006472601, 0.0047118245, 0.0014882903)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'pyrophy3.spc Pyrophyllite SU1421', 'halloys5.spc Halloysite+Kaolinite CM29', 'kaolini7.spc Kaolinite CM5', 'kaolini3.spc Kaolinite KGa-2 (pxyl)', 'gypsum2.spc Gypsum SU2202', 'datolit1.spc Datolite HS442.3B', 'howlite.spc Howlite GDS155')","(0.17314772, 0.15769227, 0.058998954, 0.0377267, 0.03286359, 0.014190636, 0.0035296164, 0.0028833011, 0.0023367833, 0.0023163846)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite6.spc Alunite SUSTDA-20', 'kaolini3.spc Kaolinite KGa-2 (pxyl)', 'alunite1.spc Alunite GDS84 Na03', 'datolit1.spc Datolite HS442.3B', 'pyrophy3.spc Pyrophyllite SU1421', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'carnall1.spc Carnallite NMNH98011')","(0.22333767, 0.15750632, 0.050779585, 0.04172366, 0.018106872, 0.014258699, 0.010855301, 0.00039388944)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit2.spc Datolite SU51399', 'alunite6.spc Alunite SUSTDA-20', 'alunite1.spc Alunite GDS84 Na03', 'elbaite2.spc Elbaite NMNH94217-1.b 196')","(0.18868053, 0.16301923, 0.045027208, 0.018374007, 0.012876353, 0.009571084, 0.005095062)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite6.spc Alunite SUSTDA-20', 'pyrophy3.spc Pyrophyllite SU1421', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'datolit1.spc Datolite HS442.3B')","(0.20362115, 0.13693339, 0.07958104, 0.025900112, 0.016423251, 0.015510499)"
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'datolit1.spc Datolite HS442.3B', 'dickite1.spc Dickite NMNH106242', 'lizardi1.spc Lizardite NMNHR4687.a 280')","(0.17576201, 0.14508873, 0.078600556, 0.023376394, 0.01475275, 0.004929178, 0.0023205918)"
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'alunite2.spc Alunite GDS83 Na63', 'datolit1.spc Datolite HS442.3B', 'howlite.spc Howlite GDS155', 'talc1.spc Talc GDS23 74-250um fr', 'calcite1.spc Calcite WS272')","(0.28271386, 0.183207, 0.01684061, 0.016465163, 0.00918068, 0.00894727, 0.0038484375, 0.0027545947)"
LASSO Regression,"('alunite1.spc Alunite GDS84 Na03', 'analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'datolit1.spc Datolite HS442.3B', 'strontia.spc Strontianite HS272.3B', 'calcite1.spc Calcite WS272')","(0.23612182, 0.17959262, 0.028527463, 0.020334724, 0.013806331, 0.0039349585, 0.0028212229)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy3.spc Pyrophyllite SU1421', 'pyrophy2.spc Pyrophyllite PYS1A <850um', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'datolit1.spc Datolite HS442.3B', 'calcite1.spc Calcite WS272')","(0.22510217, 0.1355389, 0.0425272, 0.024532657, 0.011273586, 0.009762407, 0.009104497, 0.0058335694)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite6.spc Alunite SUSTDA-20', 'kaolini2.spc Kaolinite KGa-1 (wxyl)', 'datolit2.spc Datolite SU51399', 'alunite2.spc Alunite GDS83 Na63', 'gypsum2.spc Gypsum SU2202', 'kaolini7.spc Kaolinite CM5', 'howlite.spc Howlite GDS155', 'pyrophy3.spc Pyrophyllite SU1421')","(0.15881443, 0.15280141, 0.055386428, 0.040372252, 0.036016125, 0.022263331, 0.009373533, 0.004870077, 0.0021204725)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite2.spc Alunite GDS83 Na63', 'alunite6.spc Alunite SUSTDA-20', 'datolit2.spc Datolite SU51399', 'alunite1.spc Alunite GDS84 Na03', 'pyrophy3.spc Pyrophyllite SU1421', 'halloys5.spc Halloysite+Kaolinite CM29', 'carnall1.spc Carnallite NMNH98011')","(0.21683462, 0.098091885, 0.04532961, 0.03276876, 0.026985403, 0.025551585, 0.018682074, 0.008419367)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite6.spc Alunite SUSTDA-20', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit1.spc Datolite HS442.3B', 'calcite1.spc Calcite WS272')","(0.19062905, 0.10104148, 0.064341106, 0.0515091, 0.032904796, 0.015874922, 0.002937329)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit1.spc Datolite HS442.3B')","(0.19724439, 0.14594233, 0.08593864, 0.034742605, 0.014246844)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'alunite1.spc Alunite GDS84 Na03', 'alunite2.spc Alunite GDS83 Na63', 'pyrophy3.spc Pyrophyllite SU1421', 'datolit2.spc Datolite SU51399', 'kaolini2.spc Kaolinite KGa-1 (wxyl)')","(0.20395465, 0.17329338, 0.058087736, 0.030755622, 0.0123784505, 0.012286883)"
