Technique,Ordered Name,Coefficient
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'carnall1.spc Carnallite NMNH98011', 'phalite.spc Polyhalite NMNH92669-4')","(0.20238104, 0.040543552, 0.039802223, 0.036161397, 0.02971561, 0.027380174)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'strontia.spc Strontianite HS272.3B', 'lepidol5.spc Lepidolite NMNH105541', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'topazi.spc Topaz HS184.3B')","(0.22202873, 0.04619266, 0.022727778, 0.004682201, 0.00089856813)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'neodymiu.spc Neodymium_Oxide GDS34', 'chlorit2.spc Chlorite SMR-13.a 104-150', 'phalite.spc Polyhalite NMNH92669-4', 'montmor8.spc Montmorillonite STx-1')","(0.19879255, 0.02574218, 0.018365782, 0.012234661, 0.008738194, 0.008550175, 0.0060197776)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'laumonti.spc Laumontite GDS5', 'carnall1.spc Carnallite NMNH98011', 'strontia.spc Strontianite HS272.3B', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'montmor8.spc Montmorillonite STx-1', 'montmor2.spc Montmorillonite SAz-1')","(0.1847253, 0.030873653, 0.025614006, 0.017307004, 0.016264128, 0.008576203, 0.008542832, 0.0036569329)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'strontia.spc Strontianite HS272.3B', 'lepidol5.spc Lepidolite NMNH105541', 'carnall1.spc Carnallite NMNH98011')","(0.19934946, 0.05109904, 0.02720156, 0.013112815, 0.0061860527)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'montmor8.spc Montmorillonite STx-1', 'laumonti.spc Laumontite GDS5', 'carnall1.spc Carnallite NMNH98011', 'zoisite.spc Zoisite HS347.3B', 'neodymiu.spc Neodymium_Oxide GDS34')","(0.19082451, 0.024777982, 0.01862983, 0.014181531, 0.008977533, 0.0087586995, 0.008236807, 0.0040254584, 0.0032235067)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'strontia.spc Strontianite HS272.3B', 'carnall1.spc Carnallite NMNH98011', 'lepidol5.spc Lepidolite NMNH105541', 'montmor8.spc Montmorillonite STx-1', 'laumonti.spc Laumontite GDS5', 'rhodoch1.spc Rhodochrosite HS338.3B')","(0.19539674, 0.033045977, 0.03165741, 0.029015742, 0.019184364, 0.012162683, 0.005074771)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'rhodoch1.spc Rhodochrosite HS338.3B', 'lepidol5.spc Lepidolite NMNH105541', 'carnall1.spc Carnallite NMNH98011', 'strontia.spc Strontianite HS272.3B', 'chlorit3.spc Chlorite SMR-13.b 60-104u')","(0.21754967, 0.04289192, 0.03138553, 0.028750153, 0.020967318, 0.016042296, 0.0041563152)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'neodymiu.spc Neodymium_Oxide GDS34', 'lepidol5.spc Lepidolite NMNH105541', 'laumonti.spc Laumontite GDS5', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'montmor8.spc Montmorillonite STx-1', 'montmor2.spc Montmorillonite SAz-1')","(0.17186822, 0.025745383, 0.024160841, 0.021836739, 0.017568167, 0.0035506678, 0.0009296441)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'strontia.spc Strontianite HS272.3B', 'lepidol5.spc Lepidolite NMNH105541', 'talc1.spc Talc GDS23 74-250um fr', 'witherit.spc Witherite HS273.3B', 'neodymiu.spc Neodymium_Oxide GDS34', 'topazi.spc Topaz HS184.3B')","(0.2195462, 0.030964023, 0.01138464, 0.008115811, 0.004091764, 0.0028904392, 0.0004401381)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'rhodoch1.spc Rhodochrosite HS338.3B', 'lepidol5.spc Lepidolite NMNH105541', 'niter.spc Niter GDS43 (K-Saltpeter)', 'strontia.spc Strontianite HS272.3B', 'montmor2.spc Montmorillonite SAz-1')","(0.2146875, 0.025459142, 0.02392402, 0.011285929, 0.010131964, 0.0018262864)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'carnall1.spc Carnallite NMNH98011', 'zoisite.spc Zoisite HS347.3B', 'neodymiu.spc Neodymium_Oxide GDS34')","(0.15816133, 0.03561848, 0.028922955, 0.026137752, 0.013306468)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'rhodoch1.spc Rhodochrosite HS338.3B', 'lepidol5.spc Lepidolite NMNH105541', 'carnall1.spc Carnallite NMNH98011', 'phalite.spc Polyhalite NMNH92669-4', 'laumonti.spc Laumontite GDS5')","(0.19018832, 0.036905993, 0.03629313, 0.027953988, 0.010861269, 0.007835055, 0.004185641)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'strontia.spc Strontianite HS272.3B', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'carnall1.spc Carnallite NMNH98011')","(0.19010279, 0.053494055, 0.05322271, 0.015187252, 0.006851051)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'laumonti.spc Laumontite GDS5', 'carnall1.spc Carnallite NMNH98011', 'neodymiu.spc Neodymium_Oxide GDS34', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'strontia.spc Strontianite HS272.3B')","(0.16228849, 0.04139241, 0.02249245, 0.018752515, 0.012033402, 0.0077101374, 0.005349988)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'strontia.spc Strontianite HS272.3B', 'montmor8.spc Montmorillonite STx-1', 'carnall1.spc Carnallite NMNH98011', 'lepidol5.spc Lepidolite NMNH105541')","(0.22445087, 0.040929265, 0.016868707, 0.016111149, 0.013460387)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'laumonti.spc Laumontite GDS5', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'montmor2.spc Montmorillonite SAz-1', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'neodymiu.spc Neodymium_Oxide GDS34', 'carnall1.spc Carnallite NMNH98011')","(0.17505099, 0.052952062, 0.029993651, 0.013169165, 0.010531164, 0.008071833, 0.0076082954, 0.007587659)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'strontia.spc Strontianite HS272.3B', 'lepidol5.spc Lepidolite NMNH105541', 'rhodoch1.spc Rhodochrosite HS338.3B', 'carnall1.spc Carnallite NMNH98011', 'montmor8.spc Montmorillonite STx-1', 'montmor2.spc Montmorillonite SAz-1', 'chlorit3.spc Chlorite SMR-13.b 60-104u')","(0.23024476, 0.027897831, 0.018910116, 0.017766861, 0.014006574, 0.009786804, 0.008189832, 0.0062480085)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'zoisite.spc Zoisite HS347.3B', 'neodymiu.spc Neodymium_Oxide GDS34', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'niter.spc Niter GDS43 (K-Saltpeter)')","(0.17866758, 0.030867113, 0.022458749, 0.012925426, 0.0070236824, 0.00020001233)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'strontia.spc Strontianite HS272.3B', 'montmor8.spc Montmorillonite STx-1', 'carnall1.spc Carnallite NMNH98011', 'lepidol5.spc Lepidolite NMNH105541')","(0.18354335, 0.03963936, 0.02549259, 0.016406406, 0.014262455)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'strontia.spc Strontianite HS272.3B', 'carnall1.spc Carnallite NMNH98011', 'lepidol5.spc Lepidolite NMNH105541')","(0.22143163, 0.043443885, 0.030254398, 0.023553701, 0.016223647)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'montmor8.spc Montmorillonite STx-1', 'strontia.spc Strontianite HS272.3B', 'carnall1.spc Carnallite NMNH98011', 'phalite.spc Polyhalite NMNH92669-4', 'rhodoch1.spc Rhodochrosite HS338.3B')","(0.19908051, 0.03674348, 0.02606607, 0.019768244, 0.015125252, 0.01039974, 0.008153966)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'strontia.spc Strontianite HS272.3B', 'carnall1.spc Carnallite NMNH98011', 'lepidol5.spc Lepidolite NMNH105541', 'neodymiu.spc Neodymium_Oxide GDS34', 'chlorit3.spc Chlorite SMR-13.b 60-104u')","(0.16833849, 0.02819266, 0.027445465, 0.023349883, 0.021371191, 0.00064222503)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol4.spc Lepidolite NMNH88526-1', 'strontia.spc Strontianite HS272.3B', 'laumonti.spc Laumontite GDS5', 'carnall1.spc Carnallite NMNH98011', 'rhodoch1.spc Rhodochrosite HS338.3B')","(0.1900256, 0.0399105, 0.023203386, 0.017781194, 0.01725129, 0.012322977)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'strontia.spc Strontianite HS272.3B', 'lepidol5.spc Lepidolite NMNH105541', 'montmor8.spc Montmorillonite STx-1')","(0.20924722, 0.029965661, 0.028123101, 0.021463186)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'laumonti.spc Laumontite GDS5', 'carnall1.spc Carnallite NMNH98011', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'strontia.spc Strontianite HS272.3B', 'neodymiu.spc Neodymium_Oxide GDS34')","(0.1718664, 0.032288212, 0.031059287, 0.027263274, 0.0105516175, 0.008587002, 0.0063826987)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'strontia.spc Strontianite HS272.3B', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'beryl2.spc Beryl HS180.3B', 'datolit2.spc Datolite SU51399')","(0.22075455, 0.04238707, 0.03925963, 0.008894652, 0.0083878795, -0.0017942517)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'laumonti.spc Laumontite GDS5', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'rhodoch1.spc Rhodochrosite HS338.3B', 'montmor8.spc Montmorillonite STx-1', 'neodymiu.spc Neodymium_Oxide GDS34', 'niter.spc Niter GDS43 (K-Saltpeter)')","(0.1942486, 0.031602655, 0.02701109, 0.01616429, 0.009592622, 0.007398955, 0.001174278, 0.00090889755)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'carnall1.spc Carnallite NMNH98011', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'strontia.spc Strontianite HS272.3B', 'montmor2.spc Montmorillonite SAz-1')","(0.1954007, 0.04810524, 0.034229264, 0.011452256, 0.011420046, 0.007625481, 0.00070247625)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'strontia.spc Strontianite HS272.3B', 'lepidol5.spc Lepidolite NMNH105541', 'carnall1.spc Carnallite NMNH98011')","(0.21351467, 0.06200099, 0.03436766, 0.028949397, 0.014585799)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'montmor8.spc Montmorillonite STx-1', 'carnall1.spc Carnallite NMNH98011', 'bassanit.spc Bassanite GDS145 (syn)', 'elbaite2.spc Elbaite NMNH94217-1.b 196')","(0.21546549, 0.030906456, 0.02524726, 0.022068292, 0.019736806, 0.008263968, 0.0010876264)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'neodymiu.spc Neodymium_Oxide GDS34', 'carnall1.spc Carnallite NMNH98011', 'laumonti.spc Laumontite GDS5', 'zoisite.spc Zoisite HS347.3B', 'niter.spc Niter GDS43 (K-Saltpeter)')","(0.16387042, 0.039498612, 0.025125599, 0.021515317, 0.021185696, 0.006854532, 0.0012190281)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'strontia.spc Strontianite HS272.3B', 'lepidol5.spc Lepidolite NMNH105541', 'carnall1.spc Carnallite NMNH98011', 'datolit1.spc Datolite HS442.3B')","(0.21712969, 0.04456879, 0.0344226, 0.02758128, 0.015945869, -0.0004405086)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'laumonti.spc Laumontite GDS5', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'zoisite.spc Zoisite HS347.3B', 'carnall1.spc Carnallite NMNH98011')","(0.13096985, 0.04630112, 0.034927327, 0.011802695, 0.011299838, 0.007525276)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'strontia.spc Strontianite HS272.3B', 'lepidol5.spc Lepidolite NMNH105541')","(0.21703215, 0.040489703, 0.02431871, 0.019127246)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'zoisite.spc Zoisite HS347.3B', 'carnall1.spc Carnallite NMNH98011', 'laumonti.spc Laumontite GDS5', 'montmor8.spc Montmorillonite STx-1')","(0.17623086, 0.035051916, 0.029955203, 0.008629197, 0.008041224, 0.0033740934)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'carnall1.spc Carnallite NMNH98011', 'montmor8.spc Montmorillonite STx-1', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'neodymiu.spc Neodymium_Oxide GDS34', 'rhodoch1.spc Rhodochrosite HS338.3B', 'strontia.spc Strontianite HS272.3B')","(0.20222533, 0.029940058, 0.021639, 0.015382065, 0.014677384, 0.0064313, 0.004322281, 0.0031567207)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'strontia.spc Strontianite HS272.3B', 'lepidol5.spc Lepidolite NMNH105541', 'jarosit1.spc Jarosite GDS99 K-y 200C')","(0.22908169, 0.075630516, 0.048931293, 0.0102971895, 0.0021496632)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'rhodoch1.spc Rhodochrosite HS338.3B', 'phalite.spc Polyhalite NMNH92669-4')","(0.20510226, 0.043609347, 0.02263036, 0.0072637103, 0.005539616)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'chlorit2.spc Chlorite SMR-13.a 104-150', 'carnall1.spc Carnallite NMNH98011', 'montmor8.spc Montmorillonite STx-1', 'strontia.spc Strontianite HS272.3B')","(0.21823446, 0.047625307, 0.015741002, 0.015147591, 0.013704284, 0.009532965)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'rhodoch1.spc Rhodochrosite HS338.3B', 'carnall1.spc Carnallite NMNH98011', 'montmor8.spc Montmorillonite STx-1', 'elbaite2.spc Elbaite NMNH94217-1.b 196')","(0.23372465, 0.0520503, 0.04054316, 0.03519873, 0.034681804, 0.009992737)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'rhodoch1.spc Rhodochrosite HS338.3B', 'laumonti.spc Laumontite GDS5', 'strontia.spc Strontianite HS272.3B', 'chlorit3.spc Chlorite SMR-13.b 60-104u')","(0.17186187, 0.035641197, 0.03245363, 0.029117275, 0.0075452854, 0.00079565466)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'laumonti.spc Laumontite GDS5', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'carnall1.spc Carnallite NMNH98011')","(0.17562991, 0.061374724, 0.03905607, 0.03418442, 0.030199949, 0.008706325)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'carnall1.spc Carnallite NMNH98011', 'strontia.spc Strontianite HS272.3B', 'neodymiu.spc Neodymium_Oxide GDS34', 'laumonti.spc Laumontite GDS5')","(0.17963924, 0.04085965, 0.026789386, 0.021186853, 0.019422978, 0.012825103, 0.009304838)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'rhodoch1.spc Rhodochrosite HS338.3B', 'carnall1.spc Carnallite NMNH98011', 'montmor2.spc Montmorillonite SAz-1', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'strontia.spc Strontianite HS272.3B')","(0.1906252, 0.04327686, 0.021879844, 0.02109337, 0.0099472385, 0.009117338, 0.0037711584, 0.0035145788)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'chlorit2.spc Chlorite SMR-13.a 104-150', 'strontia.spc Strontianite HS272.3B', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'phalite.spc Polyhalite NMNH92669-4')","(0.20182487, 0.04868153, 0.025703471, 0.013067966, 0.0038135808, 0.0036592288, 0.0009590819)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'strontia.spc Strontianite HS272.3B', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'carnall1.spc Carnallite NMNH98011')","(0.21787733, 0.038818017, 0.037164535, 0.021986015, 0.009005419)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'lepidol5.spc Lepidolite NMNH105541', 'montmor8.spc Montmorillonite STx-1', 'strontia.spc Strontianite HS272.3B')","(0.23462358, 0.02960663, 0.02764105, 0.01720364, 0.010797981)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'chlorit2.spc Chlorite SMR-13.a 104-150', 'phalite.spc Polyhalite NMNH92669-4', 'carnall1.spc Carnallite NMNH98011', 'elbaite2.spc Elbaite NMNH94217-1.b 196')","(0.25733975, 0.039250907, 0.025709573, 0.009802405, 0.009468228, 0.00878328, 0.004130623)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'montmor8.spc Montmorillonite STx-1', 'jarosit1.spc Jarosite GDS99 K-y 200C', 'elbaite2.spc Elbaite NMNH94217-1.b 196')","(0.21332182, 0.04473047, 0.030984474, 0.028417993, 0.016142724, 0.0028162582)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'carnall1.spc Carnallite NMNH98011', 'neodymiu.spc Neodymium_Oxide GDS34', 'laumonti.spc Laumontite GDS5', 'lepidol4.spc Lepidolite NMNH88526-1', 'zoisite.spc Zoisite HS347.3B', 'strontia.spc Strontianite HS272.3B', 'niter.spc Niter GDS43 (K-Saltpeter)')","(0.18141863, 0.033597495, 0.028642602, 0.020531425, 0.014198847, 0.013265384, 0.011159769, 0.010378516, 0.0034790437)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'carnall1.spc Carnallite NMNH98011', 'neodymiu.spc Neodymium_Oxide GDS34', 'strontia.spc Strontianite HS272.3B')","(0.17931546, 0.034927387, 0.030478239, 0.026663743, 0.024896687, 0.018103907)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'laumonti.spc Laumontite GDS5', 'lepidol4.spc Lepidolite NMNH88526-1', 'carnall1.spc Carnallite NMNH98011', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'neodymiu.spc Neodymium_Oxide GDS34')","(0.16078082, 0.03802681, 0.026147995, 0.025576081, 0.021105824, 0.019663684, 0.019008396, 0.0056263427)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'rhodoch1.spc Rhodochrosite HS338.3B', 'carnall1.spc Carnallite NMNH98011', 'phalite.spc Polyhalite NMNH92669-4')","(0.184289, 0.04504552, 0.027327381, 0.018033357, 0.017241903, 0.012046322, 0.003178972)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'chlorit2.spc Chlorite SMR-13.a 104-150', 'carnall1.spc Carnallite NMNH98011')","(0.19286826, 0.059643574, 0.018633697, 0.018598953, 0.014144336, 0.0019267206)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'montmor2.spc Montmorillonite SAz-1', 'chlorit3.spc Chlorite SMR-13.b 60-104u', 'strontia.spc Strontianite HS272.3B', 'neodymiu.spc Neodymium_Oxide GDS34', 'laumonti.spc Laumontite GDS5', 'carnall1.spc Carnallite NMNH98011', 'montmor8.spc Montmorillonite STx-1', 'lizardi1.spc Lizardite NMNHR4687.a 280')","(0.20656294, 0.025477506, 0.02126597, 0.014090054, 0.010499377, 0.009491428, 0.008572157, 0.0070328135, 0.004257173, 0.00034106805)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'strontia.spc Strontianite HS272.3B', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'jarosit1.spc Jarosite GDS99 K-y 200C')","(0.24220267, 0.036939334, 0.027144486, 0.025195746, 0.016574087)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'strontia.spc Strontianite HS272.3B', 'carnall1.spc Carnallite NMNH98011', 'laumonti.spc Laumontite GDS5')","(0.24912204, 0.05013597, 0.04377116, 0.03735604, 0.018679623, 0.0042318585)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'lepidol5.spc Lepidolite NMNH105541', 'laumonti.spc Laumontite GDS5', 'bassanit.spc Bassanite GDS145 (syn)', 'neodymiu.spc Neodymium_Oxide GDS34', 'carnall1.spc Carnallite NMNH98011', 'chlorit2.spc Chlorite SMR-13.a 104-150', 'witherit.spc Witherite HS273.3B')","(0.1553178, 0.060670532, 0.041343234, 0.021308463, 0.015893323, 0.015394283, 0.009522654, 0.0016491928)"
LASSO Regression,"('analcime.spc Analcime GDS1', 'montmor8.spc Montmorillonite STx-1', 'lepidol5.spc Lepidolite NMNH105541', 'rhodoch1.spc Rhodochrosite HS338.3B', 'carnall1.spc Carnallite NMNH98011', 'halloys2.spc Halloysite NMNH106237', 'elbaite2.spc Elbaite NMNH94217-1.b 196', 'saponit2.spc Saponite SapCa-1.AcB', 'strontia.spc Strontianite HS272.3B')","(0.18260966, 0.07206434, 0.03769146, 0.022092167, 0.017458754, 0.006674911, 0.005581393, 0.0042337603, 0.0036569287)"
